q_id;q_ch;q_id_ch;language;start_hh;start_min;G1;G2;G3;G4;G5;G6;sex;age;education;nationality;nationality2;occupation;D8;finish_hh;finish_min;character_lang;data_inter;region;type_settl;settlement;Code_inter;macroregion4;urban_rural;age_6gr;WEIGHT
625;70;3;2;11;54;1;2;2;4;4;4;1;51;6;1;1;8;2;12;40;3;26;7;4;27;30;4;1;4;,670418307614
626;70;4;2;12;55;1;1;5;5;4;3;2;77;1;1;1;8;1;13;40;2;25;7;4;27;30;4;1;6;,785091134673
627;70;5;2;13;48;1;5;5;5;4;3;2;78;2;2;5;8;1;14;32;3;25;7;4;27;30;4;1;6;,785091134673
628;70;6;2;14;40;2;1;4;5;4;3;2;67;8;10; ;8;1;15;24;3;25;7;4;27;30;4;1;5;,523855002022
629;70;7;2;15;39;1;1;3;5;2; ;2;70;8;1;1;8;2;16;20;3;26;7;4;27;30;4;1;6;,785091134673
630;70;8;2;16;30;1;3;3;3;3;4;2;59;8;1;1;8;2;17;15;3;26;7;4;27;30;4;1;4;,818592721433
631;70;9;2;17;36;1;2;3;3;4;4;1;38;5;1;1;10;1;18;22;3;26;7;4;27;30;4;1;2;1,07194327193
632;71;1;2;7;45;1;2;2;4;4;4;2;61;6;1;1;8;1;8;30;3;25;7;1;28;86;4;2;5;,269275652686
633;71;2;2;8;40;1;5;5;4;3;4;2;76;8;2;5;8;1;9;23;3;24;7;1;28;86;4;2;6;1,444715750814
634;71;3;2;9;33;1;3;2;3;4;3;1;36;6;1;1;1;2;10;18;3;24;7;1;28;86;4;2;2;1,310284873117
635;71;4;2;10;22;1;3;2;4;4;3;2;60;6;1;3;2;2;11;0;3;24;7;1;28;86;4;2;5;,269275652686
636;71;5;2;11;10;1;4;2;3;4;3;2;44;8;1;1;3;2;11;54;3;24;7;1;28;86;4;2;3;,633619837547
637;71;6;2;12;12;1;3;3;3;4;3;1;56;4;1;1;1;1;12;53;3;24;7;1;28;86;4;2;4;,832211110841
638;71;7;2;13;26;2;2;4;4;4;4;2;36;4;1;1;2;2;14;10;3;24;7;1;28;786;4;2;2;,72502505432
639;71;8;2;14;40;1;3;2;2;4;4;2;63;4;2;5;8;1;15;22;3;24;7;1;28;86;4;2;5;,269275652686
640;71;9;2;15;46;6;5;3;3;4;3;1;56;6;1;1;1;2;16;25;3;24;7;1;28;86;4;2;4;,832211110841
641;72;1;2;9;22;1;5;5;5;4;4;2;64;6;1;1;2;2;10;3;3;24;7;1;28;86;4;2;5;,269275652686
642;72;2;2;10;19;6;5;5;5;5;2;2;32;6;2;5;1;1;11;0;3;24;7;1;28;86;4;2;2;,72502505432
643;72;3;2;11;15;1;5;5;5;5;4;2;66;4;1;1;8;1;11;57;3;24;7;1;28;86;4;2;5;,269275652686
644;72;4;2;12;9;1;5;4;3;3;4;2;60;6;1;1;8;1;12;54;3;24;7;1;28;86;4;2;5;,269275652686
645;72;5;2;13;1;1;5;5;5;3;4;2;67;4;1;1;8;1;13;43;3;24;7;1;28;86;4;2;5;,269275652686
646;72;6;2;13;55;6;5;5;5;4;2;1;41;8;1;1;3;3;14;40;3;24;7;1;28;86;4;2;3;,938063775393
647;72;7;2;14;50;1;5;5;5;4;4;2;63;6;1;1;8;2;15;32;3;24;7;1;28;86;4;2;5;,269275652686
648;72;8;2;15;41;1;2;2;2;4;2;2;32;4;1;1;1;2;16;24;3;24;7;1;28;86;4;2;2;,72502505432
649;72;9;2;16;36;2;2;3;4;4;3;2;57;8;1;1;3;3;17;22;3;24;7;1;28;86;4;2;4;1,123386832559
650;73;1;4;9;32;1;3;2;2;4;5;1;82;8;2;3;8;1;10;3;2;23;8;6;29;38;2;1;6;,93210457848
651;73;2;1;10;12;1;5;2;2;4;5;2;77;3;1;1;8;1;10;48;1;23;8;6;29;38;2;1;6;,640689005197
652;73;3;3;20;51;1;5;2;2;4;4;2;68;6;1;1;8;1;10;46;1;23;8;6;29;38;2;1;5;,61129362135
653;73;4;2;11;26;4;2;4;3;4;3;2;40;6;2;4;97;2;11;29;3;24;8;6;29;38;2;1;3;1,091806812636
654;73;5;1;12;13;2;1;4;4;4;2;2;50;8;1;1;8;1;12;42;1;24;8;6;29;38;2;1;4;,992483714406
655;73;6;1;12;56;1;3;2;3;4;4;2;53;3;1;1;8;1;13;28;1;24;8;6;29;38;2;1;4;,992483714406
656;73;7;1;13;33;1;3;3;3;4;2;2;41;8;1;1;11;2;14;8;1;24;8;6;29;38;2;1;3;1,091806812636
657;73;8;1;14;24;6;5;5;3;4;4;1;62;3;10; ;8;1;14;48;1;24;8;6;29;38;2;1;5;1,078727440585
658;73;9;1;15;1;2;2;3;3;4;2;1;33;6;1;1;2;2;15;32;1;24;8;6;29;38;2;1;2;1,740943942978
659;74;1;1;8;49;6;2;4;4;4;3;1;37;8;1;1;10;2;9;30;1;23;8;6;29;70;2;1;2;1,740943942978
660;74;2;4;9;35;1;2;4;3;4;3;2;63;6;1;1;8;2;10;5;2;23;8;6;29;70;2;1;5;,61129362135
661;74;3;1;10;10;1;2;4;3;3;4;2;81;8;1;1;8;1;10;40;1;23;8;6;29;70;2;1;6;,640689005197
662;74;4;2;10;45;1;2;4;3;3;3;2;66;6;1;1;8;2;11;15;3;23;8;6;29;70;2;1;5;,61129362135
663;74;5;1;11;25;1;2;3;3;4;2;1;39;6;1;1;1;2;12;0;1;23;8;6;29;70;2;1;2;1,740943942978
664;74;6;1;12;20;1;2;3;3;4;3;2;59;6;1;1;8;2;12;50;1;23;8;6;29;70;2;1;4;,992483714406
665;74;7;1;12;55;3;2;2;3;4;3;2;34;8;1;1;10;2;13;25;1;23;8;6;29;70;2;1;2;,779577719959
666;74;8;1;13;30;1;2;1;3;4;2;1;55;6;1;1;1;2;14;0;1;23;8;6;29;70;2;1;4;,993800739688
667;74;9;1;14;10;2;2;2;3;4;2;1;40;8;1;1;3;2;14;40;1;23;8;6;29;70;2;1;3;1,136160414565
668;75;1;2;8;0;2;2;3;3;4;3;2;48;6;1;1;1;2;8;30;2;24;8;6;29;70;2;1;3;1,091806812636
669;75;2;1;8;35;2;2;3;3;4;2;1;23;7;1;1;9;2;9;5;1;24;8;6;29;70;2;1;1;1,490956194468
670;75;3;1;9;10;1;2;2;3;3;4;2;68;4;1;1;8;1;9;40;1;24;8;6;29;70;2;1;5;,61129362135
671;75;4;2;9;45;5;2;4;4;2; ;2;77;2;2;3;8;1;10;15;3;24;8;6;29;70;2;1;6;,640689005197
672;75;5;1;10;20;2;2;3;3;4;3;2;44;8;1;1;3;2;10;50;1;24;8;6;29;70;2;1;3;1,091806812636
673;75;6;1;10;55;1;2;3;3;3;4;2;69;8;1;1;8;2;11;25;1;24;8;6;29;70;2;1;5;,61129362135
674;75;7;1;11;30;1;2;2;3;4;3;2;32;4;1;1;10;2;12;0;1;24;8;6;29;70;2;1;2;,779577719959
675;75;8;1;12;15;1;2;2;3;4;2;1;25;8;1;1;3;2;12;45;1;24;8;6;29;70;2;1;1;1,490956194468
676;75;9;1;12;50;2;2;3;3;4;3;2;46;8;1;1;3;2;13;20;1;24;8;6;29;70;2;1;3;1,091806812636
677;76;1;1;8;51;5;2;5;5;4;2;1;67;6;1;1;8;2;9;12;1;23;8;3;30;18;2;1;5;1,078727440585
678;76;2;1;9;17;1;2;5;2;4;2;2;33;6;1;1;1;2;9;40;1;23;8;3;30;18;2;1;2;,779577719959
679;76;3;1;9;52;1;5;2;2;4;2;1;47;4;1;1;10;1;10;15;1;23;8;3;30;18;2;1;3;1,136160414565
680;76;4;1;10;25;1;2;2;2;4;2;2;66;8;1;1;8;2;10;46;1;23;8;3;30;18;2;1;5;,61129362135
681;76;5;1;11;0;1;4;1;1;4;3;1;56;8;1;1;8;1;11;20;1;23;8;3;30;18;2;1;4;,993800739688
682;76;6;1;11;40;1;4;1;1;4;1;2;33;6;1;1;10;2;12;0;1;23;8;3;30;18;2;1;2;,779577719959
683;76;7;1;12;20;1;4;1;1;3;2;2;44;4;1;1;7;2;12;40;1;23;8;3;30;18;2;1;3;1,091806812636
684;76;8;1;13;0;1;3;2;1;4;2;2;59;6;1;1;2;2;13;25;1;23;8;3;30;18;2;1;4;,992483714406
685;76;9;1;14;0;1;3;1;1;4;2;2;63;8;1;1;8;2;14;25;2;23;8;3;30;18;2;1;5;,61129362135
686;77;1;1;9;26;2;2;4;3;4;3;1;73;6;1;1;8;1;10;1;1;22;8;1;31;38;2;2;6;1,146879531091
687;77;2;1;10;12;5;3;3;3;4;3;2;52;3;1;1;1;1;10;16;1;22;8;1;31;38;2;2;4;,637193352674
688;77;3;1;11;6;2;2;3;2;4;3;1;44;3;1;1;8;1;11;34;1;22;8;1;31;38;2;2;3;2,093312310616
689;77;4;1;11;43;1;2;3;3;4;4;2;78;2;1;1;8;1;12;14;1;22;8;1;31;38;2;2;6;1,107468762898
690;77;5;1;12;28;4;1;4;3;4;3;2;27;8;1;1;11;2;12;53;1;22;8;1;31;38;2;2;1;1,102856345087
691;77;6;1;13;7;1;3;2;3;4;3;1;61;6;1;1;8;1;13;34;1;22;8;1;31;38;2;2;5;1,152382296503
692;77;7;1;13;45;1;3;1;3;4;1;1;41;3;10; ;10;1;14;14;1;22;8;1;31;38;2;2;3;2,093312310616
693;77;8;1;14;28;1;3;5;5;4;5;2;26;8;1;1;11;2;14;53;1;22;8;1;31;38;2;2;1;1,102856345087
694;77;9;1;15;13;2;1;4;4;4;5;2;49;6;1;1;10;1;15;37;1;22;8;1;31;38;2;2;3;,981027916114
695;78;1;1;14;0;1;2;2;2;4;2;2;32;6;1;1;1;2;14;29;1;23;8;1;31;9;2;2;2;,826899818034
696;78;2;1;14;45;1;4;1;1;4;2;2;30;8;1;1;7;2;15;10;1;23;8;1;31;9;2;2;2;,826899818034
697;78;3;1;15;20;6;5;5;5;4;2;2;52;4;1;1;7;2;15;45;1;23;8;1;31;9;2;2;4;,637193352674
698;78;4;1;16;0;1;4;1;1;4;1;1;84;4;1;1;8;2;16;20;1;23;8;1;31;9;2;2;6;1,146879531091
699;78;5;1;16;40;1;3;1;1;4;1;2;26;4;1;1;7;2;17;0;1;23;8;1;31;9;2;2;1;1,102856345087
700;78;6;1;17;15;5;2;5;5;4;2;2;74;4;3;3;8;2;17;35;2;23;8;1;31;9;2;2;6;1,107468762898
701;78;7;1;17;45;5;5;5;2;4;2;1;65;4;1;1;8;2;18;5;1;23;8;1;31;9;2;2;5;1,152382296503
702;78;8;1;18;20;1;2;2;1;4;1;1;53;4;1;1;8;2;18;45;1;23;8;1;31;9;2;2;4;,762896558228
703;78;9;1;19;0;1;5;1;1;4;1;2;36;6;1;1;7;2;19;20;1;23;8;1;31;9;2;2;2;,826899818034
704;79;1;1;9;0;1;4;1;5;3;3;2;80;1;1;1;8;1;9;24;1;22;8;1;32;9;2;2;6;1,107468762898
705;79;2;1;9;38;1;4;2;1;4;2;2;50;8;1;1;3;2;9;53;1;22;8;1;32;9;2;2;4;,637193352674
706;79;3;1;10;0;5;5;5;5;4;2;2;59;4;1;1;8;2;10;20;1;22;8;1;32;9;2;2;4;,637193352674
707;79;4;1;10;31;1;3;2;1;4;1;2;62;4;1;1;8;2;10;51;1;22;8;1;32;9;2;2;5;,611695220891
708;79;5;1;10;59;5;2;5;5;4;2;2;57;4;1;1;8;2;11;20;1;22;8;1;32;9;2;2;4;,637193352674
709;79;6;1;11;27;1;2;2;2;4;1;1;34;6;1;1;1;2;11;46;1;22;8;1;32;19;2;2;2;2,118034299598
710;79;7;1;11;51;6;2;5;2;4;2;1;74;2;1;1;8;2;12;10;1;22;8;1;32;19;2;2;6;1,146879531091
711;79;8;1;12;16;1;3;1;1;4;2;2;56;6;1;1;7;2;12;36;1;22;8;1;32;9;2;2;4;,637193352674
712;79;9;1;12;50;1;3;1;1;4;1;2;23;4;1;1;11;2;13;10;1;22;8;1;32;9;2;2;1;1,102856345087
713;80;1;4;9;9;1;1;3;4;1; ;2;82;4;1;1;8;1;9;30;1;17;9;6;33;4;1;1;6;,575247062337
714;80;2;4;9;34;2;1;3;4;2; ;2;75;8;1;1;8;1;9;0;1;17;9;6;33;4;1;1;6;,575247062337
715;80;3;1;10;5;2;1;2;3;2; ;1;36;8;1;1;4;3;10;30;1;17;9;6;33;4;1;1;2;,89058277919
716;80;4;1;10;34;5;2;3;5;2; ;2;23;7;1;1;9;1;10;54;1;17;9;6;33;4;1;1;1;1,076641267956
717;80;5;1;10;59;6;2;5;3;2; ;1;35;6;1;1;1;2;11;20;1;17;9;6;33;4;1;1;2;,89058277919
718;80;6;1;11;23;1;2;5;5;3;3;2;80;5;1;1;8;1;11;43;1;17;9;6;33;4;1;1;6;,575247062337
719;80;7;1;11;51;1;1;3;5;4;3;2;38;6;1;1;10;1;12;11;1;17;9;6;33;4;1;1;2;,801907496276
720;80;8;1;12;16;2;2;3;2;4;3;2;57;5;1;1;10;1;12;36;1;17;9;6;33;4;1;1;4;1,144881201924
721;80;9;1;12;38;1;5;5;5;4;2;1;32;6;1;1;4;2;13;2;1;17;9;6;33;4;1;1;2;,89058277919
722;81;1;1;13;34;5;1;3;5;3;3;2;64;8;1;1;8;1;13;58;1;20;9;6;33;3;1;1;5;,781024374402
723;81;2;1;14;9;5;1;4;4;4;3;1;43;8;1;1;3;2;14;28;1;20;9;6;33;3;1;1;3;1,405156437568
724;81;3;1;14;30;1;1;3;5;3;3;2;65;5;1;1;8;1;14;51;1;20;9;6;33;3;1;1;5;,781024374402
725;81;4;1;14;57;1;1;4;5;4;3;2;52;5;1;1;10;1;15;13;1;20;9;6;33;3;1;1;4;1,144881201924
726;81;5;5;15;14;2;1;4;4;4;3;2;40;6;2;3;3;1;15;44;2;20;9;6;33;3;1;1;3;,848442956803
727;81;6;1;15;47;5;2;4;4;4;3;1;33;1;12; ;8;1;16;6;1;20;9;6;33;3;1;1;2;,89058277919
728;81;7;1;16;10;1;1;3;3;4;3;1;27;5;1;1;1;2;16;29;1;20;9;6;33;3;1;1;1;1,398100013477
729;81;8;1;16;33;1;1;3;5;4;3;1;47;5;1;1;1;2;16;52;1;20;9;6;33;3;1;1;3;1,405156437568
730;81;9;1;16;55;1;2;3;3;4;3;1;60;8;1;1;8;2;17;14;1;20;9;6;33;3;1;1;5;,993330711283
731;82;1;1;9;54;1;1;3;3;4;4;2;76;4;8; ;8;2;10;33;1;24;9;3;34;2;1;1;6;,575247062337
732;82;2;1;10;40;2;1;3;4;4;4;2;63;4;8; ;8;2;11;5;1;24;9;3;34;2;1;1;5;,781024374402
733;82;3;1;11;11;1;1;5;3;4;3;2;30;6;1;1;7;2;11;43;1;24;9;3;34;2;1;1;2;,801907496276
734;82;4;1;11;45;1;1;5;3;4;3;1;59;6;1;1;8;3;12;8;1;24;9;3;34;2;1;1;4;1,353781745243
735;82;5;1;12;14;2;2;3;3;4;3;2;47;8;1;1;1;4;12;45;1;24;9;3;34;2;1;1;3;,848442956803
736;82;6;1;15;42;1;1;3;3;4;4;1;72;3;8; ;8;2;13;8;1;24;9;3;34;2;1;1;6;,674438788712
737;82;7;1;13;25;2;1;2;3;4;4;2;44;4;1;1;7;2;14;0;1;24;9;3;34;2;1;1;3;,848442956803
738;82;8;1;14;2;6;1;4;2;4;3;2;48;5;1;1;1;3;14;27;1;24;9;3;34;2;1;1;3;,848442956803
739;82;9;1;14;34;1;1;2;4;4;3;2;51;4;1;1;1;2;15;10;1;24;9;3;34;2;1;1;4;1,144881201924
740;83;1;1;9;12;1;2;5;3;2; ;1;35;4;1;1;1;2;9;32;1;19;9;1;35;3;1;2;2;1,173123968762
741;83;2;1;9;39;1;1;3;3;2; ;2;21;5;1;1;11;2;9;58;1;19;9;1;35;3;1;2;1;1,106602080468
742;83;3;1;10;2;5;1;2;3;4;1;1;58;4;1;1;8;2;10;27;1;19;9;1;35;3;1;2;4;,70609997148
743;83;4;1;10;29;5;1;3;4;2; ;2;75;4;1;1;8;1;10;45;1;19;9;1;35;3;1;2;6;1,116828724712
744;83;5;1;10;49;1;2;5;5;4;3;1;30;5;1;1;1;2;11;8;1;19;9;1;35;3;1;2;2;1,173123968762
745;83;6;1;11;10;5;2;3;3;3;3;2;74;5;1;1;8;2;11;23;1;19;9;1;35;3;1;2;6;1,116828724712
746;83;7;1;11;26;5;1;4;3;4;3;2;42;5;1;1;1;2;11;49;1;19;9;1;35;3;1;2;3;,751542930773
747;83;8;1;11;52;5;2;3;4;4;3;2;65;4;1;1;8;2;12;11;1;19;9;1;35;3;1;2;5;,73099874223
748;83;9;1;12;14;1;2;3;3;4;3;1;42;6;1;1;1;2;12;38;1;19;9;1;35;3;1;2;3;1,058721537333
749;84;1;1;9;4;1;2;5;5;2; ;2;30;4;1;1;1;1;9;29;1;18;9;1;35;4;1;2;2;,74619633505
750;84;2;1;9;38;1;2;3;3;2; ;1;44;6;1;1;1;2;9;57;1;18;9;1;35;4;1;2;3;1,058721537333
751;84;3;1;9;59;2;2;3;3;4;3;2;30;6;1;1;1;2;10;18;1;18;9;1;35;4;1;2;2;,74619633505
752;84;4;1;10;26;2;2;4;5;4;2;1;22;4;1;1;1;2;10;50;1;18;9;1;35;4;1;2;1;3,2411843871
753;84;5;1;10;54;5;2;5;5;4;2;2;46;5;1;1;8;1;11;15;1;18;9;1;35;4;1;2;3;,751542930773
754;84;6;1;11;16;5;1;4;4;4;3;2;34;7;1;1;6;2;11;35;1;18;9;1;35;4;1;2;2;,74619633505
755;84;7;1;11;39;5;2;4;4;4;3;1;50;5;1;1;1;2;12;0;1;18;9;1;35;4;1;2;4;,70609997148
756;84;8;1;12;5;1;2;4;4;4;3;2;57;6;1;1;1;2;12;25;1;18;9;1;35;4;1;2;4;,586216236375
757;84;9;1;12;29;1;2;3;4;4;3;1;43;6;1;1;3;2;13;2;1;18;9;1;35;4;1;2;3;1,058721537333
758;85;1;1;8;31;5;1;4;5;1; ;1;73;8;1;1;8;1;8;54;1;22;9;1;35;3;1;2;6;1,267017892618
759;85;2;1;8;56;5;1;3;2;4;4;2;74;5;1;1;8;1;9;12;1;22;9;1;35;3;1;2;6;1,116828724712
760;85;3;1;9;16;1;5;5;3;4;3;1;59;6;1;1;8;2;9;36;1;22;9;1;35;3;1;2;4;,70609997148
761;85;4;1;9;38;2;2;4;3;4;3;1;38;8;1;1;5;3;9;57;1;22;9;1;35;3;1;2;2;1,173123968762
762;85;5;1;10;3;1;2;5;5;4;3;2;50;5;1;1;1;2;10;25;1;22;9;1;35;3;1;2;4;,586216236375
763;85;6;1;10;29;6;2;3;3;4;3;2;35;6;1;1;1;2;10;50;1;22;9;1;35;3;1;2;2;,74619633505
764;85;7;1;10;56;1;2;4;5;4;3;2;35;6;1;1;11;1;11;24;1;22;9;1;35;3;1;2;2;,74619633505
765;85;8;1;11;26;1;2;3;3;2; ;2;54;5;8; ;1;1;11;46;1;22;9;1;35;3;1;2;4;,586216236375
766;85;9;1;11;48;1;1;3;3;4;3;2;38;6;1;1;10;1;12;10;1;22;9;1;35;3;1;2;2;,74619633505
767;86;1;1;8;58;1;3;3;4;4;3;2;63;2;1;1;8;2;9;26;1;19;9;1;36;5;1;2;5;,73099874223
768;86;2;1;9;33;1;1;4;4;4;3;2;43;6;1;1;10;3;9;58;1;19;9;1;36;5;1;2;3;,751542930773
769;86;3;1;15;20;1;1;5;4;4;4;2;58;4;1;1;8;2;15;53;1;19;9;1;36;5;1;2;4;,586216236375
770;86;4;1;10;39;1;2;2;4;4;3;1;49;5;1;1;1;3;11;3;1;19;9;1;36;5;1;2;3;1,058721537333
771;86;5;1;15;58;6;1;4;4;4;3;2;37;4;1;1;10;3;16;29;1;19;9;1;36;5;1;2;2;,74619633505
772;86;6;1;11;47;6;1;4;3;4;4;1;77;6;1;1;8;2;12;10;1;19;9;1;36;5;1;2;6;1,267017892618
773;86;7;1;14;50;1;1;5;3;4;3;1;36;4;1;1;10;2;15;20;1;19;9;1;36;5;1;2;2;1,173123968762
774;86;8;1;12;48;6;2;3;4;2; ;2;35;4;1;1;10;2;13;20;1;19;9;1;36;5;1;2;2;,74619633505
775;86;9;1;13;30;2;1;4;4;4;4;2;45;5;1;1;1;2;14;30;1;19;9;1;36;5;1;2;3;,751542930773
776;87;1;1;9;47;1;1;5;4;4;4;2;52;5;1;1;1;2;10;13;1;22;9;1;36;5;1;2;4;,586216236375
777;87;2;1;10;15;6;1;3;4;4;3;2;19;4;1;1;9;3;10;40;1;22;9;1;36;5;1;2;1;1,106602080468
778;87;3;1;10;46;1;1;5;2;4;4;2;63;2;1;1;8;2;11;13;1;22;9;1;36;5;1;2;5;,73099874223
779;87;4;1;11;29;1;1;5;4;4;4;1;67;2;1;1;8;2;11;56;1;22;9;1;36;5;1;2;5;,673853362753
780;87;5;1;11;59;1;1;3;4;4;3;2;37;6;1;1;2;2;12;17;1;22;9;1;36;5;1;2;2;,74619633505
781;87;6;1;12;30;1;3;2;3;4;3;1;66;4;1;1;8;1;12;51;1;22;9;1;36;5;1;2;5;,673853362753
782;87;7;1;13;38;5;1;3;5;4;3;2;39;4;1;1;10;2;14;10;1;22;9;1;36;5;1;2;2;,74619633505
783;87;8;1;14;11;2;2;3;3;4;3;1;51;7;1;1;8;3;14;33;1;22;9;1;36;5;1;2;4;,70609997148
784;87;9;1;14;37;5;1;5;5;4;3;2;55;4;1;1;10;2;15;1;1;22;9;1;36;5;1;2;4;,586216236375
785;88;1;2;9;27;1;2;5;5;4;3;1;27;6;1;1;2;2;9;56;3;21;10;7;37;6;3;1;1;2,794449276352
786;88;2;2;10;23;1;2;5;3;4;3;2;40;6;1;1;7;2;10;45;3;21;10;7;37;6;3;1;3;,917512875645
787;88;3;2;10;54;1;2;5;5;4;3;2;74;8;2;5;8;1;11;23;3;21;10;7;37;6;3;1;6;,810822766769
788;88;4;2;11;27;3;1;3;3;4;3;2;64;4;1;1;8;1;11;50;3;21;10;7;37;6;3;1;5;,748899987582
789;88;5;2;11;52;1;2;5;5;4;3;2;36;4;1;1;7;2;12;20;3;21;10;7;37;6;3;1;2;,681061792601
790;88;6;2;12;38;2;2;3;3;4;5;2;33;6;1;1;2;3;13;1;3;21;10;7;37;6;3;1;2;,681061792601
791;88;7;2;13;6;1;2;5;5;4;3;2;58;6;1;3;2;1;13;34;3;21;10;7;37;6;3;1;4;,740899516417
792;88;8;2;13;39;3;1;3;3;4;3;1;53;7;1;1;8;2;14;9;3;21;10;7;37;6;3;1;4;1,112457661095
793;88;9;2;14;15;1;2;3;3;4;3;2;60;4;1;1;8;1;14;43;3;21;10;7;37;6;3;1;5;,748899987582
794;89;1;2;13;4;2;1;4;1;4;2;2;78;4;1;1;8;2;13;34;3;20;10;7;37;48;3;1;6;,810822766769
795;89;2;2;13;43;3;1;4;4;4;2;2;54;8;1;1;3;3;14;12;3;20;10;7;37;48;3;1;4;,740899516417
796;89;3;2;14;17;2;1;4;4;4;2;1;29;6;1;1;1;3;14;47;3;20;10;7;37;48;3;1;1;2,794449276352
797;89;4;2;14;50;6;1;4;4;4;3;2;56;6;3;2;1;2;15;18;3;20;10;7;37;48;3;1;4;,740899516417
798;89;5;2;16;24;2;1;4;4;4;3;2;79;4;1;1;8;2;16;56;3;20;10;7;37;48;3;1;6;,810822766769
799;89;6;2;16;58;6;1;4;4;4;2;1;69;6;1;1;8;2;17;25;3;20;10;7;37;48;3;1;5;,6777173524
800;89;7;2;17;44;3;1;4;4;4;1;1;50;6;1;1;1;3;18;12;3;20;10;7;37;48;3;1;4;1,112457661095
801;89;8;2;18;15;3;1;4;4;4;2;2;55;6;1;1;1;2;18;48;3;20;10;7;37;48;3;1;4;,740899516417
802;89;9;2;18;50;2;2;4;4;4;2;2;44;6;1;1;1;2;19;26;3;20;10;7;37;48;3;1;3;,917512875645
803;90;1;2;8;0;2;1;4;4;4;2;2;46;6;1;1;1;2;8;27;3;24;10;7;37;46;3;1;3;,917512875645
804;90;2;2;8;31;1;1;4;4;4;3;2;38;5;1;1;1;2;9;0;3;24;10;7;37;46;3;1;2;,681061792601
805;90;3;2;9;6;2;1;4;4;4;3;2;46;6;1;1;1;3;9;34;3;24;10;7;37;46;3;1;3;,917512875645
806;90;4;2;9;40;6;1;4;4;4;4;2;68;3;1;1;8;2;10;8;3;24;10;7;37;46;3;1;5;,748899987582
807;90;5;2;10;10;2;1;4;4;4;3;1;32;5;1;1;1;3;10;41;3;24;10;7;37;46;3;1;2;1,50468764701
808;90;6;2;10;44;3;1;4;4;4;2;1;20;6;1;1;1;3;11;15;3;24;10;7;37;46;3;1;1;2,794449276352
809;90;7;2;11;17;2;1;4;4;4;3;2;49;6;1;1;1;3;11;47;3;24;10;7;37;46;3;1;3;,917512875645
810;90;8;2;11;49;1;1;4;4;4;4;2;77;5;1;1;8;2;12;16;3;24;10;7;37;46;3;1;6;,810822766769
811;90;9;2;12;24;3;1;4;4;4;4;2;66;6;1;1;8;2;13;0;3;24;10;7;37;46;3;1;5;,748899987582
812;91;1;2;9;26;2;1;4;4;4;2;2;34;6;1;1;1;2;10;2;3;24;10;7;37;48;3;1;2;,681061792601
813;91;2;2;10;13;3;1;4;4;4;1;2;36;6;1;1;7;3;10;28;3;24;10;7;37;48;3;1;2;,681061792601
814;91;3;2;10;41;1;1;4;4;4;3;2;65;5;1;1;8;2;11;4;3;24;10;7;37;48;3;1;5;,748899987582
815;91;4;2;11;8;4;1;4;4;4;2;2;36;6;1;1;2;3;11;37;3;24;10;7;37;48;3;1;2;,681061792601
816;91;5;2;11;42;2;1;4;4;4;2;1;35;5;1;1;1;2;12;22;3;24;10;7;37;48;3;1;2;1,50468764701
817;91;6;2;12;33;6;1;4;4;4;2;2;49;6;1;1;1;2;13;5;3;24;10;7;37;48;3;1;3;,917512875645
818;91;7;2;13;12;2;1;4;4;4;1;1;50;5;1;1;1;3;13;37;3;24;10;7;37;48;3;1;4;1,112457661095
819;91;8;2;13;48;6;1;4;4;4;2;1;63;6;1;1;8;3;14;16;3;24;10;7;37;48;3;1;5;,6777173524
820;91;9;2;14;19;2;2;4;4;4;1;2;46;6;1;1;1;3;14;44;3;24;10;7;37;48;3;1;3;,917512875645
821;92;1;2;9;1;2;1;4;4;4;3;2;53;6;1;1;1;2;9;40;3;24;10;7;37;46;3;1;4;,740899516417
822;92;2;2;9;41;6;1;4;4;4;4;2;63;6;1;1;8;2;10;7;3;24;10;7;37;46;3;1;5;,748899987582
823;92;3;2;10;6;2;2;4;4;4;3;1;39;6;1;1;1;3;10;33;3;24;10;7;37;46;3;1;2;1,50468764701
824;92;4;2;10;49;4;1;4;4;4;2;2;30;8;1;1;3;3;11;16;3;24;10;7;37;46;3;1;2;,681061792601
825;92;5;2;11;20;2;1;4;4;4;4;2;61;5;1;1;1;3;11;49;3;24;10;7;37;46;3;1;5;,748899987582
826;92;6;2;11;52;6;1;4;4;4;4;1;55;6;1;1;1;3;12;25;3;24;10;7;37;46;3;1;4;1,112457661095
827;92;7;2;12;30;1;2;4;4;4;2;2;43;8;1;1;3;3;12;58;3;24;10;7;37;46;3;1;3;,917512875645
828;92;8;2;13;5;2;2;4;4;4;2;1;40;6;1;1;1;2;13;35;3;24;10;7;37;46;3;1;3;1,804031019627
829;92;9;2;13;40;2;1;4;4;4;3;2;30;6;1;1;1;3;14;15;3;24;10;7;37;46;3;1;2;,681061792601
830;93;1;1;9;5;1;3;2;2;4;4;2;52;5;1;1;10;1;9;50;1;23;10;4;38;7;3;1;4;,740899516417
831;93;2;2;10;5;1;3;2;2;4;3;1;29;5;1;1;4;2;10;40;3;23;10;4;38;7;3;1;1;2,794449276352
832;93;3;5;10;55;1;2;2;2;4;3;2;52;8;1;1;10;1;11;30;2;23;10;4;38;7;3;1;4;,740899516417
833;93;4;2;11;40;1;5;5;3;4;4;2;63;5;3;2;8;1;12;20;2;23;10;4;38;7;3;1;5;,748899987582
